ID,Jurisdiction,State,District_Type,District_Number,Candidate_Name,Party,Total_Amount,Total_For,Total_Against,PAC_Name,PAC_Type,PAC_ID,ID_Type,Citation_URL
Sierra Club Arizona PAC_4150,State Office,AZ,Arizona House of Representatives,6,Coral Evans,D,4150.00,4150.00,,Sierra Club Arizona PAC,,,,https://www.transparencyusa.org/az/candidate/coral-evans-can
Sierra Club Arizona PAC_4150,State Office,AZ,Arizona State Senate,20,Douglas Ervin,D,4150.00,4150.00,,Sierra Club Arizona PAC,,,,https://www.transparencyusa.org/az/candidate/douglas-ervin-can
Sierra Club Arizona PAC_4150,State Office,AZ,Arizona State Senate,6,Felicia French,D,4150.00,4150.00,,Sierra Club Arizona PAC,,,,https://www.transparencyusa.org/az/candidate/felicia-french-can
Sierra Club Arizona PAC_3650,State Office,AZ,Arizona House of Representatives,20,Judy Schreiber,D,3650.00,3650.00,,Sierra Club Arizona PAC,,,,https://www.transparencyusa.org/az/candidate/judy-schwiebert-can
Sierra Club Arizona PAC_3150,State Office,AZ,Arizona State Senate,28,Christine Porter Marsh,D,3150.00,3150.00,,Sierra Club Arizona PAC,,,,https://www.transparencyusa.org/az/payee/christine-porter-marsh-campaign
Sierra Club Arizona PAC_1900,State Office,AZ,Arizona House of Representatives,8,Sharon Girard,D,1900.00,1900.00,,Sierra Club Arizona PAC,,,,https://www.transparencyusa.org/az/payee/132593
Sierra Club Arizona PAC_1900,State Office,AZ,Arizona House of Representatives,21,Kathy Knecht,D,1900.00,1900.00,,Sierra Club Arizona PAC,,,,https://www.transparencyusa.org/az/candidate/kathy-knecht-can
Sierra Club Arizona PAC_1150,State Office,AZ,Arizona House of Representatives,11,Felipe R Perez,D,1150.00,1150.00,,Sierra Club Arizona PAC,,,,https://www.transparencyusa.org/az/payee/449923
Sierra Club Arizona PAC_1150,State Office,AZ,Arizona State Senate,11,Joanna Mendoza,D,1150.00,1150.00,,Sierra Club Arizona PAC,,,,https://www.transparencyusa.org/az/candidate/joanna-mendoza-can
Sierra Club Arizona PAC_1000,State Office,AZ,,,[IE] The Alba Fund,,1000.00,1000.00,,Sierra Club Arizona PAC,,,,https://www.transparencyusa.org/az/payee/415825
Sierra Club Arizona PAC_500,State Office,AZ,Arizona House of Representatives,3,Andres Cano,D,500.00,500.00,,Sierra Club Arizona PAC,,,,https://www.transparencyusa.org/az/candidate/andres-cano-can
Sierra Club Arizona PAC_500,State Office,AZ,Arizona House of Representatives,27,Diego Rodriguez,D,500.00,500.00,,Sierra Club Arizona PAC,,,,https://www.transparencyusa.org/az/candidate/diego-rodriguez-can
Sierra Club Arizona PAC_500,State Office,AZ,Arizona House of Representatives,28,Kelli Butler,D,500.00,500.00,,Sierra Club Arizona PAC,,,,https://www.transparencyusa.org/az/candidate/kelli-butler-can
Sierra Club Arizona PAC_500,State Office,AZ,Arizona House of Representatives,23,Eric Kurland,D,500.00,500.00,,Sierra Club Arizona PAC,,,,https://www.transparencyusa.org/az/payee/415419
Sierra Club Arizona PAC_500,State Office,AZ,Arizona House of Representatives,27,Reginald Bolding,D,500.00,500.00,,Sierra Club Arizona PAC,,,,https://www.transparencyusa.org/az/candidate/reginald-bolding-can
Sierra Club Arizona PAC_400,State Office,AZ,Arizona House of Representatives,4,Charlene R Fernandez,D,400.00,400.00,,Sierra Club Arizona PAC,,,,https://www.transparencyusa.org/az/candidate/charlene-r-fernandez-can
Sierra Club Arizona PAC_400,State Office,AZ,Arizona House of Representatives,4,Geraldine Peten,D,400.00,400.00,,Sierra Club Arizona PAC,,,,https://www.transparencyusa.org/az/candidate/geraldine-peten-can
Sierra Club Arizona PAC_400,State Office,AZ,Arizona House of Representatives,18,Jennifer Jermaine,D,400.00,400.00,,Sierra Club Arizona PAC,,,,https://www.transparencyusa.org/az/candidate/jennifer-jermaine-can
Sierra Club Arizona PAC_400,State Office,AZ,Arizona House of Representatives,18,Denise Epstein,D,400.00,400.00,,Sierra Club Arizona PAC,,,,https://www.transparencyusa.org/az/candidate/denise-mitzi-epstein-can
Sierra Club Arizona PAC_250,State Office,AZ,Arizona House of Representatives,28,Aaron Lieberman,D,250.00,250.00,,Sierra Club Arizona PAC,,,,https://www.transparencyusa.org/az/candidate/aaron-lieberman-can
Sierra Club Arizona PAC_250,State Office,AZ,Arizona House of Representatives,7,Arlando Teller,D,250.00,250.00,,Sierra Club Arizona PAC,,,,https://www.transparencyusa.org/az/payee/arlando-teller
Sierra Club Arizona PAC_250,State Office,AZ,Arizona House of Representatives,10,Domingo S Degrazia,D,250.00,250.00,,Sierra Club Arizona PAC,,,,https://www.transparencyusa.org/az/candidate/domingo-s-degrazia-can
Sierra Club Arizona PAC_250,State Office,AZ,Arizona House of Representatives,7,Myron Tsosie,D,250.00,250.00,,Sierra Club Arizona PAC,,,,https://www.transparencyusa.org/az/candidate/myron-tsosie-can
Sierra Club Arizona PAC_250,State Office,AZ,Arizona House of Representatives,10,Stephanie Stahl Hamilton,D,250.00,250.00,,Sierra Club Arizona PAC,,,,https://www.transparencyusa.org/az/candidate/stephanie-stahl-hamilton-can
Sierra Club Arizona PAC_106.85,State Office,AZ,,,[IE] Aggregated Unitemized Expenditures,,106.85,106.85,,Sierra Club Arizona PAC,,,,https://www.transparencyusa.org/az/payee/aggregated-unitemized-expenditures
Sierra Club Arizona PAC_10.12,State Office,AZ,,,[IE] Pay Pal,,10.12,10.12,,Sierra Club Arizona PAC,,,,https://www.transparencyusa.org/az/payee/133802
Beyond Carbon Victory Fund_3446862.16,State Office,AZ,,,[IE] Stagwell Media LP,,3446862.16,3446862.16,,Beyond Carbon Victory Fund,,,,https://www.transparencyusa.org/az/payee/stagwell-media-lp
Sierra Club Political Committee of Texas_213214.51,State Office,TX,,,[IE] Mission Control Inc,,213214.51,213214.51,,Sierra Club Political Committee of Texas,,,,https://www.transparencyusa.org/tx/payee/mission-control-inc
Sierra Club Political Committee of Texas_91000,State Office,TX,Texas Railroad Commission,,Chrysta Cantaneda,D,91000.00,91000.00,,Sierra Club Political Committee of Texas,,,,https://www.transparencyusa.org/tx/payee/chrysta-cantaneda-campaign
Sierra Club Political Committee of Texas_63452.14,State Office,TX,,,[IE] Campaign Communication Solutions,,63452.14,63452.14,,Sierra Club Political Committee of Texas,,,,https://www.transparencyusa.org/tx/payee/campaign-communication-solutions
Sierra Club Political Committee of Texas_29552,State Office,TX,,,[IE] Sierra Club,,29552.00,29552.00,,Sierra Club Political Committee of Texas,,,,https://www.transparencyusa.org/tx/pac/sierra-club-66939-dce
Sierra Club Political Committee of Texas_5000,State Office,TX,Texas House of Representatives,45,Erin Zwiener,D,5000.00,5000.00,,Sierra Club Political Committee of Texas,,,,https://www.transparencyusa.org/tx/payee/2373026
Sierra Club Political Committee of Texas_1000,State Office,TX,Texas House of Representatives,102,Ana-Maria Ramos,D,1000.00,1000.00,,Sierra Club Political Committee of Texas,,,,https://www.transparencyusa.org/tx/candidate/ana-maria-ramos
Sierra Club Political Committee of Texas_1000,State Office,TX,Texas House of Representatives,64,Angela Brewer,D,1000.00,1000.00,,Sierra Club Political Committee of Texas,,,,https://www.transparencyusa.org/tx/candidate/angela-brewer
Sierra Club Political Committee of Texas_1000,State Office,TX,Texas House of Representatives,134,Ann Johnson,D,1000.00,1000.00,,Sierra Club Political Committee of Texas,,,,https://www.transparencyusa.org/tx/candidate/ann-johnson
Sierra Club Political Committee of Texas_1000,State Office,TX,Texas House of Representatives,112,Brandy Chambers,D,1000.00,1000.00,,Sierra Club Political Committee of Texas,,,,https://www.transparencyusa.org/tx/candidate/brandy-k-chambers
Sierra Club Political Committee of Texas_1000,State Office,TX,Texas House of Representatives,121,Celina Montoya,D,1000.00,1000.00,,Sierra Club Political Committee of Texas,,,,https://www.transparencyusa.org/tx/candidate/celina-montoya
Sierra Club Political Committee of Texas_1000,State Office,TX,Texas House of Representatives,126,Natali Hurtado,D,1000.00,1000.00,,Sierra Club Political Committee of Texas,,,,https://www.transparencyusa.org/tx/candidate/natali-hurtado
Sierra Club Political Committee of Texas_1000,State Office,TX,Texas House of Representatives,28,Elizabeth Markowitz,D,1000.00,1000.00,,Sierra Club Political Committee of Texas,,,,https://www.transparencyusa.org/tx/candidate/elizabeth-markowitz
Sierra Club Political Committee of Texas_1000,State Office,TX,Texas House of Representatives,32,Eric Holguin,D,1000.00,1000.00,,Sierra Club Political Committee of Texas,,,,https://www.transparencyusa.org/tx/candidate/eric-holguin
Sierra Club Political Committee of Texas_1000,State Office,TX,Texas House of Representatives,52,James Talarico,D,1000.00,1000.00,,Sierra Club Political Committee of Texas,,,,https://www.transparencyusa.org/tx/candidate/james-talarico
Sierra Club Political Committee of Texas_1000,State Office,TX,Texas House of Representatives,14,Janet Dudding,D,1000.00,1000.00,,Sierra Club Political Committee of Texas,,,,https://www.transparencyusa.org/tx/payee/2373442
Sierra Club Political Committee of Texas_1000,State Office,TX,Texas House of Representatives,108,Joanna Cattanach,D,1000.00,1000.00,,Sierra Club Political Committee of Texas,,,,https://www.transparencyusa.org/tx/candidate/joanna-r-cattanach
Sierra Club Political Committee of Texas_1000,State Office,TX,Texas House of Representatives,135,Jon Rosenthal,D,1000.00,1000.00,,Sierra Club Political Committee of Texas,,,,https://www.transparencyusa.org/tx/candidate/jon-rosenthal
Sierra Club Political Committee of Texas_1000,State Office,TX,Texas House of Representatives,26,Laquitta Sarah DeMerchant,D,1000.00,1000.00,,Sierra Club Political Committee of Texas,,,,https://www.transparencyusa.org/tx/candidate/laquitta-s-demerchant-coh
Sierra Club Political Committee of Texas_1000,State Office,TX,Texas House of Representatives,54,Likeithia Williams,D,1000.00,1000.00,,Sierra Club Political Committee of Texas,,,,https://www.transparencyusa.org/tx/candidate/likeithia-williams
Sierra Club Political Committee of Texas_1000,State Office,TX,Texas House of Representatives,67,Lorenzo Sanchez,D,1000.00,1000.00,,Sierra Club Political Committee of Texas,,,,https://www.transparencyusa.org/tx/candidate/lorenzo-sanchez
Sierra Club Political Committee of Texas_1000,State Office,TX,Texas House of Representatives,65,Michelle Beckley,D,1000.00,1000.00,,Sierra Club Political Committee of Texas,,,,https://www.transparencyusa.org/tx/candidate/michelle-j-beckley
Sierra Club Political Committee of Texas_1000,State Office,TX,Texas House of Representatives,113,Rhetta Bowers,D,1000.00,1000.00,,Sierra Club Political Committee of Texas,,,,https://www.transparencyusa.org/tx/candidate/rhetta-a-bowers-coh
Sierra Club Political Committee of Texas_1000,State Office,TX,Texas State Senate,19,Roland Gutierrez,D,1000.00,1000.00,,Sierra Club Political Committee of Texas,,,,https://www.transparencyusa.org/tx/candidate/roland-gutierrez-coh
Sierra Club Political Committee of Texas_1000,State Office,TX,Texas House of Representatives,66,Sharon Hirsch,D,1000.00,1000.00,,Sierra Club Political Committee of Texas,,,,https://www.transparencyusa.org/tx/candidate/sharon-hirsch
Sierra Club Political Committee of Texas_1000,State Office,TX,,,[IE] Texas Coalition for State Parks PAC (DISSOLVED),,1000.00,1000.00,,Sierra Club Political Committee of Texas,,,,https://www.transparencyusa.org/tx/pac/texas-coalition-for-state-parks-pac-83835-spac
Sierra Club Political Committee of Texas_1000,State Office,TX,Texas House of Representatives,47,Vikki Goodwin,D,1000.00,1000.00,,Sierra Club Political Committee of Texas,,,,https://www.transparencyusa.org/tx/candidate/vikki-a-goodwin
Sierra Club Political Committee of Texas_750,State Office,TX,,,[IE] Sierra Club,,750.00,750.00,,Sierra Club Political Committee of Texas,,,,https://www.transparencyusa.org/tx/payee/2174450
Sierra Club Political Committee of Texas_539.37,State Office,TX,,,[IE] Robert Hendricks,,539.37,539.37,,Sierra Club Political Committee of Texas,,,,https://www.transparencyusa.org/tx/payee/2174252
Texas Wildlife Assn. PAC_2000,State Office,TX,Texas House of Representatives,75,Mary Edna Gonzalez,D,2000.00,2000.00,,Texas Wildlife Assn. PAC,,,,https://www.transparencyusa.org/tx/candidate/mary-edna-gonzalez-coh
Texas Wildlife Assn. PAC_2000,State Office,TX,Texas House of Representatives,31,Ryan Guillen,D,2000.00,2000.00,,Texas Wildlife Assn. PAC,,,,https://www.transparencyusa.org/tx/candidate/ryan-a-guillen-coh
Texas Wildlife Assn. PAC_2000,State Office,TX,Texas House of Representatives,80,Tracy King,D,2000.00,2000.00,,Texas Wildlife Assn. PAC,,,,https://www.transparencyusa.org/tx/candidate/tracy-o-king-coh
Texas Wildlife Assn. PAC_1500,State Office,TX,Texas House of Representatives,13,Ben Leman,R,1500.00,1500.00,,Texas Wildlife Assn. PAC,,,,https://www.transparencyusa.org/tx/candidate/ben-leman
Texas Wildlife Assn. PAC_1453,State Office,TX,,,[IE] J Brandt Recognition,,1453.00,1453.00,,Texas Wildlife Assn. PAC,,,,https://www.transparencyusa.org/tx/payee/1826395
Texas Wildlife Assn. PAC_1000,State Office,TX,Texas House of Representatives,53,Andy Murr,R,1000.00,1000.00,,Texas Wildlife Assn. PAC,,,,https://www.transparencyusa.org/tx/candidate/andy-murr-coh
Texas Wildlife Assn. PAC_1000,State Office,TX,Texas House of Representatives,120,Barbara Gervin-Hawkins,D,1000.00,1000.00,,Texas Wildlife Assn. PAC,,,,https://www.transparencyusa.org/tx/candidate/barbara-hawkins-coh
Texas Wildlife Assn. PAC_1000,State Office,TX,,,"[IE] Hall, William T. (Mr.)",,1000.00,1000.00,,Texas Wildlife Assn. PAC,,,,https://www.transparencyusa.org/tx/pac/hall-william-t-20360-coh
Texas Wildlife Assn. PAC_1000,State Office,TX,Texas House of Representatives,54,Brad Buckley,R,1000.00,1000.00,,Texas Wildlife Assn. PAC,,,,https://www.transparencyusa.org/tx/candidate/brad-buckley
Texas Wildlife Assn. PAC_1000,State Office,TX,Texas State Senate,1,Bryan Hughes,R,1000.00,1000.00,,Texas Wildlife Assn. PAC,,,,https://www.transparencyusa.org/tx/candidate/d-bryan-hughes-coh
Texas Wildlife Assn. PAC_1000,State Office,TX,Texas House of Representatives,9,Chris Paddie,R,1000.00,1000.00,,Texas Wildlife Assn. PAC,,,,https://www.transparencyusa.org/tx/candidate/chris-paddie
Texas Wildlife Assn. PAC_1000,State Office,TX,Texas State Senate,24,Dawn Buckingham,R,1000.00,1000.00,,Texas Wildlife Assn. PAC,,,,https://www.transparencyusa.org/tx/candidate/dawn-c-buckingham-coh
Texas Wildlife Assn. PAC_1000,State Office,TX,Texas House of Representatives,58,DeWayne Burns,R,1000.00,1000.00,,Texas Wildlife Assn. PAC,,,,https://www.transparencyusa.org/tx/candidate/dewayne-c-burns-coh
Texas Wildlife Assn. PAC_1000,State Office,TX,Texas House of Representatives,68,Drew Alan Springer JR,R,1000.00,1000.00,,Texas Wildlife Assn. PAC,,,,https://www.transparencyusa.org/tx/candidate/drew-alan-springer-jr-coh
Texas Wildlife Assn. PAC_1000,State Office,TX,Texas House of Representatives,45,Erin Zwiener,D,1000.00,1000.00,,Texas Wildlife Assn. PAC,,,,https://www.transparencyusa.org/tx/candidate/erin-a-zwiener
Texas Wildlife Assn. PAC_1000,State Office,TX,Texas House of Representatives,30,Geanie Morrison,R,1000.00,1000.00,,Texas Wildlife Assn. PAC,,,,https://www.transparencyusa.org/tx/candidate/geanie-w-morrison-coh
Texas Wildlife Assn. PAC_1000,State Office,TX,Texas House of Representatives,21,Dade Phelan,R,1000.00,1000.00,,Texas Wildlife Assn. PAC,,,,https://www.transparencyusa.org/tx/candidate/dade-phelan
Texas Wildlife Assn. PAC_1000,State Office,TX,Texas State Senate,16,Nathan Johnson,D,1000.00,1000.00,,Texas Wildlife Assn. PAC,,,,https://www.transparencyusa.org/tx/candidate/nathan-johnson
Texas Wildlife Assn. PAC_1000,State Office,TX,Texas House of Representatives,40,Terry Canales,D,1000.00,1000.00,,Texas Wildlife Assn. PAC,,,,https://www.transparencyusa.org/tx/pac/canales-terry-a-19823-coh
Texas Wildlife Assn. PAC_1000,State Office,TX,Texas House of Representatives,57,Trent Ashby,R,1000.00,1000.00,,Texas Wildlife Assn. PAC,,,,https://www.transparencyusa.org/tx/candidate/trent-ashby-coh
Texas Wildlife Assn. PAC_1000,State Office,TX,Texas House of Representatives,87,Four Price IV,R,1000.00,1000.00,,Texas Wildlife Assn. PAC,,,,https://www.transparencyusa.org/tx/candidate/four-price-iv-coh
Texas Wildlife Assn. PAC_526.99,State Office,TX,,,[IE] River City Screenprinting & Embroidery,,526.99,526.99,,Texas Wildlife Assn. PAC,,,,https://www.transparencyusa.org/tx/payee/1827249
Texas Wildlife Assn. PAC_500,State Office,TX,Texas House of Representatives,3,Cecil Bell JR,R,500.00,500.00,,Texas Wildlife Assn. PAC,,,,https://www.transparencyusa.org/tx/candidate/cecil-i-bell-jr-coh
Texas Wildlife Assn. PAC_500,State Office,TX,Texas House of Representatives,60,Glenn Rogers,R,500.00,500.00,,Texas Wildlife Assn. PAC,,,,https://www.transparencyusa.org/tx/payee/1826254
Texas Wildlife Assn. PAC_500,State Office,TX,Texas House of Representatives,59,J.D. Sheffield,R,500.00,500.00,,Texas Wildlife Assn. PAC,,,,https://www.transparencyusa.org/tx/candidate/j-d-sheffield-coh
Texas Wildlife Assn. PAC_500,State Office,TX,Texas House of Representatives,139,Jarvis Johnson,D,500.00,500.00,,Texas Wildlife Assn. PAC,,,,https://www.transparencyusa.org/tx/candidate/jarvis-johnson-coh
Texas Wildlife Assn. PAC_500,State Office,TX,Texas House of Representatives,136,John Bucy III,D,500.00,500.00,,Texas Wildlife Assn. PAC,,,,https://www.transparencyusa.org/tx/candidate/john-bucy-iii
Texas Wildlife Assn. PAC_500,State Office,TX,Texas House of Representatives,33,Justin Holland,R,500.00,500.00,,Texas Wildlife Assn. PAC,,,,https://www.transparencyusa.org/tx/candidate/justin-a-holland-coh
